STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,6.000.000,60.000.000.000,99/2009/GCNCP-VSD,28/02/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,300.000,3.000.000.000,99/2009/GCNCP-VSD-1,20/03/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,6.300.000,63.000.000.000,99/2009/GCNCP-VSD-2,27/08/2013
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.600.000,126.000.000.000,,
