STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,77.011.344,770.113.440.000,207/2010/GCNCP-VSD,20/08/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,8.300.000,83.000.000.000,207/2010/GCNCP-VSD-1,09/03/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,8.398.856,83.988.560.000,207/2010/GCNCP-VSD-2,05/10/2012
4,Điều chỉnh lần 3,Đăng ký bổ sung,7.496.152,74.961.520.000,207/2010/GCNCP-VSD-3,21/02/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,101.206.352,1.012.063.520.000,,
