STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,329.994.572,3.299.945.720.000,số 66/2016/GCNCP-VSD,05/07/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,32.999.442,329.994.420.000,số 66/2016/GCNCP-VSD-1,26/12/2016
3,Điều chỉnh lần 2,Đăng ký bổ sung,21.166.270,211.662.700.000,66/2016/GCNCP-VSD-2,31/03/2021
4,Điều chỉnh lần 3,Đăng ký bổ sung,15.015.460,150.154.600.000,66/2016/GCNCP-VSD-3,03/06/2021
5,Điều chỉnh lần 4,Đăng ký bổ sung,219.546.224,2.195.462.240.000,66/2016/GCNCP-VSD-4,03/11/2021
6,Điều chỉnh lần 5,Đăng ký bổ sung,49.493.875,494.938.750.000,05 số 66/2016/GCNCP-VSD-5,15/02/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,668.215.843,6.682.158.430.000,,
