STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,200.000.000,2.000.000.000.000,số 16/2016/GCNCP-VSD,09/03/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,200.000.000,2.000.000.000.000,,
