STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.495.000,54.950.000.000,132/2017/GCNCP-VSD,29/06/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.495.000,54.950.000.000,,
