STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,9.900.000,99.000.000.000,06/2008/GCNCP-CNTTLK,10/01/2008
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,06/2008/GCNCP-VSD-1,28/11/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,9.900.000,99.000.000.000,,
