STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.000.000,40.000.000.000,92/2006/GCNCP-CNTTLK,26/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.000.000,20.000.000.000,12/2008/GCNCP-CNTTLK,23/01/2008
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.000.000,20.000.000.000,92/2006/GCNCP-VSD-2,26/11/2013
Tổng cộng:,Tổng cộng:,Tổng cộng:,8.000.000,80.000.000.000,,
