STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.900.000,109.000.000.000,35/2010/GCNCP-VSD,04/02/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.900.000,109.000.000.000,,
