STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,9.000.000,90.000.000.000,107/2009/GCNCP-VSD,27/11/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.800.000,18.000.000.000,107/2009/GCNCP-VSD-1,21/06/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,10.800.000,108.000.000.000,107/2009/GCNCP-VSD-2,01/04/2013
4,Điều chỉnh lần 3,Đăng ký bổ sung,10.800.000,108.000.000.000,Số 107/2009/GCNCP-VSD-3,10/08/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,32.400.000,324.000.000.000,,
