STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.577.300,55.773.000.000,số 83/2016/GCNCP-VSD,12/08/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,557.729,5.577.290.000,số 83/2016/GCNCP-VSD-1,06/03/2018
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,số 83/2016/GCNCP-VSD-2,27/03/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.135.029,61.350.290.000,,
