STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,72.000.000,720.000.000.000,29/2009/GCNCP-TTLK,02/07/2009
2,Cấp lần đầu,Thay đổi tên TCPH,0,0,29/2009/GCNCP-VSD-1,11/10/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.769.131,27.691.310.000,số 29/2009/GCNCP-VSD-2,04/11/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,74.769.131,747.691.310.000,,
