STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,6.402.600,64.026.000.000,số 42/2020/GCNCP-VSD,24/06/2020
2,Điều chỉnh lần 1,Đăng ký hủy 1 phần,-770.705,-7.707.050.000,42/2020/GCNCP-VSD-1,19/01/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.631.895,56.318.950.000,,
