STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.700.000,87.000.000.000,50/2011/GCNCP-VSD do Trung tâm Lưu ký Chứng khoán Việt Nam cấp lần đầu ngày 01/07/2011,01/07/2011
2,Điều chỉnh lần 1,Đăng ký bổ sung,869.983,8.699.830.000,50/2011/GCNCP-VSD-1,07/11/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,956.954,9.569.540.000,số 50/2011/GCNCP-VSD-2,22/07/2016
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.052.637,10.526.370.000,số 50/2011/GCNCP-VSD-3,06/10/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.579.574,115.795.740.000,,
