STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,149.985.150,1.499.851.500.000,36/2008/GCNCP-TTLK,21/08/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,35.095.237,350.952.370.000,36/2008/GCNCP-TTLK-1,04/05/2009
3,Điều chỉnh lần 2,Đăng ký bổ sung,114.919.613,1.149.196.130.000,36/2008/GCNCP-VSD-2,17/12/2010
4,Điều chỉnh lần 3,Đăng ký bổ sung,141.710.673,1.417.106.730.000,36/2008/GCNCP-VSD-3,06/04/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,441.710.673,4.417.106.730.000,,
