STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Điều chỉnh lần 1,Đăng ký bổ sung,1.069.999,10.699.990.000,36/GCNCP-CNTTLK,15/06/2006
2,Cấp lần đầu,Đăng ký lần đầu,10.700.000,107.000.000.000,64/2006/GCNCP-CNTTLK,19/12/2006
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.465.000,14.650.000.000,40/2007/GCNCP-CNTTLK,25/06/2007
4,Điều chỉnh lần 3,Đăng ký bổ sung,535.000,5.350.000.000,56/2007/GCNCP-CNTTLK,27/07/2007
5,Điều chỉnh lần 4,Đăng ký bổ sung,4.039.337,40.393.370.000,83/2009/GCNCP-CNTTLK,06/10/2009
6,Điều chỉnh lần 5,Đăng ký bổ sung,8.904.461,89.044.610.000,64/2006/GCNCP-VSD-5,21/02/2014
7,Điều chỉnh lần 6,Đăng ký bổ sung,8.013.668,80.136.680.000,số 64/2006/GCNCP-VSD-6,12/07/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,34.727.465,347.274.650.000,,
