STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,16.022.095,1.602.209.500.000,19/2022/GCNTPDN-VSD,27/04/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,16.022.095,1.602.209.500.000,,
