STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,28.800.000,288.000.000.000,số 12/2019/GCNCP-VSD,15/03/2019
2,Điều chỉnh lần 1,Đăng ký bổ sung,8.639.873,86.398.730.000,số 12/2019/GCNCP-VSD-1,02/10/2020
3,Điều chỉnh lần 2,Đăng ký bổ sung,42.560.127,425.601.270.000,số 12/2019/GCNCP-VSD-2,21/01/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,80.000.000,800.000.000.000,,
