STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.726.698,57.266.980.000,25/2012/GCNCP-VSD,13/09/2012
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,25/2012/GCNCP-VSD-1,01/03/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.726.698,57.266.980.000,,
