STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.500.000,15.000.000.000,số 03/2017/GCNCP-VSD,04/01/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,4.500.000,45.000.000.000,số 03/2017/GCNCP-VSD-1,08/03/2018
3,Điều chỉnh lần 2,Đăng ký bổ sung,300.000,3.000.000.000,số 03/2017/GCNCP-VSD-2,04/07/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.300.000,63.000.000.000,,
