STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.085.000,40.850.000.000,24/2010/GCNCP-VSD,27/01/2010
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,24/2010/GCNCP-VSD-1,18/04/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,612.351,6.123.510.000,số 24/2010/GCNCP-VSD-2,27/01/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.697.351,46.973.510.000,,
