STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.500.000,35.000.000.000,13/GCN/TTGDHN-LK,12/12/2005
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.750.000,17.500.000.000,11/2008/GCNCP-CNTTLK,22/01/2008
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.624.972,26.249.720.000,13/2005/GCNCP-VSD-2,18/08/2011
4,Điều chỉnh lần 3,Đăng ký bổ sung,15.749.684,157.496.840.000,số 13/2005/GCNCP-VSD-3,26/08/2016
5,Điều chỉnh lần 4,Đăng ký bổ sung,2.362.371,23.623.710.000,13/2005/GCNCP-VSD-4,08/08/2017
6,Điều chỉnh lần 5,Đăng ký bổ sung,1.295.000,12.950.000.000,13/2005/GCNCP-VSD-5,03/03/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,27.282.027,272.820.270.000,,
