STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.800.000,18.000.000.000,14/2006GCNCP-TTLK,30/11/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,450.000,4.500.000.000,14/2006GCNCP-TTLK-1,04/07/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,4.739.800,47.398.000.000,14/2006GCNCP-TTLK-2,22/01/2008
4,Điều chỉnh lần 3,Thay đổi tên TCPH,0,0,14/2006/GCNCP-VSD-3,29/04/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.989.800,69.898.000.000,,
