STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.940.862,29.408.620.000,04/2014/GCNCP-VSD,20/01/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.940.862,29.408.620.000,,
