STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.500.000,35.000.000.000,05/2011/GCNCP-VSD,12/01/2011
2,Điều chỉnh lần 1,Đăng ký bổ sung,4.500.000,45.000.000.000,05/2011/GCNCP-VSD-1,11/06/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.777.838,27.778.380.000,số 05/2011/GCNCP-VSD-2,12/07/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.777.838,107.778.380.000,,
