STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,69.048.195,690.481.950.000,08/2019/GCNCP-VSD,20/02/2019
2,Điều chỉnh lần 1,Đăng ký bổ sung,10.357.162,103.571.620.000,số 08/2019/GCNCP-VSD-1,13/10/2020
3,Điều chỉnh lần 2,Đăng ký bổ sung,11.910.682,119.106.820.000,08/2019/GCNCP-VSD-2,28/09/2021
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.588.107,15.881.070.000,08/2019/GCNCP-VSD-3,18/11/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,92.904.146,929.041.460.000,,
