STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.088.731,208.873.100.000,29/2011/GCNTP-VSD,26/05/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.040.720,204.072.000.000,,
