STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.100.000,81.000.000.000,243/2010/GCNCP-VSD,11/10/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,8.100.000,81.000.000.000,,
