STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.000.000,100.000.000.000,281/2010/GCNCP - VSD,26/11/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,10.500.000,105.000.000.000,281/2010/GCNCP-VSD-1,22/10/2014
3,Điều chỉnh lần 2,Đăng ký bổ sung,11.275.000,112.750.000.000,số 281/2010/GCNCP-VSD-2,07/12/2020
4,Điều chỉnh lần 3,Đăng ký bổ sung,15.887.500,158.875.000.000,281/2010/GCNCP-VSD-3,09/11/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,47.662.500,476.625.000.000,,
