STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,20.000.000,2.000.000.000.000,số 48/2018/GCNTP-VSD,04/10/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.000.000,2.000.000.000.000,,
