STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.500.000,35.000.000.000,28/2012/GCNCP-VSD,09/10/2012
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.750.000,17.500.000.000,28/2012/GCNCP-VSD-1,14/05/2014
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.750.000,17.500.000.000,số 28/2012/GCNCP-VSD-2,14/02/2017
4,Điều chỉnh lần 3,Đăng ký bổ sung,209.999,2.099.990.000,số 28/2012/GCNCP-VSD-3,16/03/2018
5,Điều chỉnh lần 4,Đăng ký bổ sung,360.445,3.604.450.000,số 28/2012/GCNCP-VSD-4,17/09/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.570.444,75.704.440.000,,
