STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,6.800.000,68.000.000.000,50/2018/GCNCP-VSD,22/06/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.800.000,68.000.000.000,,
