STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.891.200,28.912.000.000,số 04-CPH/2019/GCNCP-VSD,22/05/2019
2,Điều chỉnh lần 1,Đăng ký bổ sung,6.620.000,66.200.000.000,số 49/2019/GCNCP-VSD,23/10/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.620.000,66.200.000.000,,
