STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,72.000.000,720.000.000.000,116/2007/GCNCP-CNTTLK,26/11/2007
2,Điều chỉnh lần 1,Đăng ký bổ sung,75.600.000,756.000.000.000,10/2009/GCNCP-CNTTLK,23/02/2009
3,Điều chỉnh lần 2,Đăng ký bổ sung,82.745.684,827.456.840.000,61/2010/GCNCP-CNVSD,15/04/2010
4,Điều chỉnh lần 3,Đăng ký bổ sung,2.254.316,22.543.160.000,99/2010/GCNCP-CNVSD,02/07/2010
5,Điều chỉnh lần 4,Đăng ký bổ sung,23.257.542,232.575.420.000,116/2007/GCNCP-VSD-4,23/07/2014
6,Điều chỉnh lần 5,Đăng ký bổ sung,25.582.620,255.826.200.000,số 116/2007/GCNCP-VSD-5,04/10/2016
7,Điều chỉnh lần 6,Đăng ký bổ sung,42.211.084,422.110.840.000,số 116/2007/GCNCP-VSD-6,22/12/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,323.651.246,3.236.512.460.000,,
