STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,16.008.338,160.083.380.000,Số 85/2014/GCNCP-VSD do VSD cấp ngày 03/12/2014,03/12/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,16.008.338,160.083.380.000,,
