STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,6.600.000,66.000.000.000,36/2011/GCNCP-VSD,19/05/2011
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.650.000,16.500.000.000,36/2011/GCNCP-VSD-1,11/08/2014
3,Điều chỉnh lần 2,Đăng ký bổ sung,5.999.969,59.999.690.000,36/2011/GCNCP-VSD-2,25/06/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,14.249.969,142.499.690.000,,
