STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,30.000.000,300.000.000.000,số 22/2016/GCNCP-VSD,21/03/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,35.040.496,350.404.960.000,22/2016/GCNCP-VSD-1,13/10/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,16.159.504,161.595.040.000,số 22/2016/GCNCP-VSD-2,08/02/2018
4,Điều chỉnh lần 3,Đăng ký bổ sung,14.500.000,145.000.000.000,số 22/2016/GCNCP-VSD-3,05/07/2019
5,Điều chỉnh lần 4,Đăng ký bổ sung,4.300.000,43.000.000.000,số 22/2016/GCNCP-VSD-4,15/09/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,100.000.000,1.000.000.000.000,,
