STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,32.995.411,329.954.110.000,số 23/2017/GCNCP-VSD,17/01/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,32.995.411,329.954.110.000,,
