STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.000.000,30.000.000.000,số 41/2017/GCNCP-VSD,06/02/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.000.000,30.000.000.000,,
