STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,cấp Giấy chứng nhận đăng ký cổ phiếu trúng đấu giá,773.526,7.735.260.000,số 22/CPH/2018/GCNCP-VSD,30/10/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,87.323.980,873.239.800.000,số 26/2020/GCNCP-VSD,26/05/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,87.323.980,873.239.800.000,,
