STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,14.085.336,140.853.360.000,số 92/2018/GCNCP-VSD,31/10/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,702.000,7.020.000.000,số 92/2018/GCNCP-VSD-01,02/01/2019
3,Điều chỉnh lần 2,Đăng ký bổ sung,3.683.939,36.839.390.000,92/2018/GCNCP-VSD-02,29/06/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,18.471.275,184.712.750.000,,
