STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,393.876,393.876.000.000,05/2021/GCNTP-VSD,20/01/2021
2,Điều chỉnh lần 1,Đăng ký hủy 1 phần,-944.0,-944.000.000,05/2021/GCNTP-VSD-1,27/07/2021
3,Điều chỉnh lần 2,Đăng ký hủy 1 phần,-2.299,-2.299.000.000,05/2021/GCNTP-VSD-2,07/12/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,390.633,390.633.000.000,,
