STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,846.0,8.460.000.000,số 20CPH/2019/GCNCP-VSD,23/12/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,846.0,8.460.000.000,,
