STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,35.774.448,357.744.480.000,89/2017/GCNCP-VSD,28/04/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,35.774.448,357.744.480.000,,
