STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.011.400,10.114.000.000,42/2008/GCNCP-VSD,29/09/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,498.880,4.988.800.000,42/2008/GCNCP-VSD-1,02/03/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.510.280,15.102.800.000,,
