STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.000.000,10.000.000.000,12/2006/GCNCP-TTLK,23/11/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,383.180,3.831.800.000,12/2006/GCNCP-TTLK-1,18/07/2007
3,Điều chỉnh lần 3,Đăng ký bổ sung,1.244.862,12.448.620.000,12/2006/GCNCP-VSD-2,22/12/2011
4,Điều chỉnh lần 2,Đăng ký bổ sung,1.244.862,12.448.620.000,12/2006/GCNCP-VSD-2,22/12/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.256.084,52.560.840.000,,
