STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.500.000,25.000.000.000,27/2006/GCNCP-TTLK,11/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,4.000.000,40.000.000.000,27/2006/GCNCP-TTLK-1,14/02/2008
3,Điều chỉnh lần 2,Đăng ký bổ sung,4.500.000,45.000.000.000,27/2006/GCNCP-VSD-2,20/04/2010
4,Điều chỉnh lần 3,Đăng ký bổ sung,4.600.000,46.000.000.000,27/2006/GCNCP-VSD-3,08/12/2010
5,Điều chỉnh lần 4,Thay đổi tên TCPH,0,0,27/2006/GCNCP-VSD-4,05/07/2011
6,Điều chỉnh lần 4,Đăng ký bổ sung,7.799.946,77.999.460.000,27/2006/GCNCP-VSD-4,11/06/2015
7,Điều chỉnh lần 5,Đăng ký bổ sung,7.799.879,77.998.790.000,27/2006/GCNCP-VSD-5,02/12/2015
8,Điều chỉnh lần 6,Thay đổi tên TCPH,0,0,số 27/2006/GCNCP-VSD-6,15/07/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,31.199.825,311.998.250.000,,
