STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.900.000,19.000.000.000,57/2006/GCNCP- TTLK,21/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.995.000,19.950.000.000,57/2006/GCNCP- CNVSD-1,30/09/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,768.060,7.680.600.000,Số 57/2006/GCNCP-VSD/2,28/10/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.663.060,46.630.600.000,,
