STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,89.091.503,890.915.030.000,48/2021/GCNCP-VSD,25/11/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,89.091.503,890.915.030.000,,
