STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,500.000,5.000.000.000,47/2006/GCNCP-TTLK,19/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,150.000,1.500.000.000,25/2006/GCNCP-TTLK-1,17/09/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,848.680,8.486.800.000,25/2006/GCNCP-TTLK-2,15/05/2008
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.498.680,14.986.800.000,,
