STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,122.500.000,1.225.000.000.000,09/GCN/TTGDHN-LK,12/07/2005
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.500.000,25.000.000.000,111/GCNĐK-TTLK,05/05/2006
3,Điều chỉnh lần 2,Đăng ký bổ sung,12.494.258,124.942.580.000,130/2007/GCNCP-CNTTLK,14/12/2007
4,Điều chỉnh lần 3,Đăng ký bổ sung,68.746.988,687.469.880.000,133/2009/GCNCP-CNVSD,25/12/2009
5,Điều chỉnh lần 4,Đăng ký bổ sung,30.000.000,300.000.000.000,133/2009/GCNCP-VSD-4,04/03/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,236.241.246,2.362.412.460.000,,
