STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.700.000,17.000.000.000,199/2009/GCNCP-VSD,22/12/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,441.928,4.419.280.000,199/2009/GCNCP-VSD-1,10/04/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.141.928,21.419.280.000,,
