STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,700.000,7.000.000.000,15/2006/GCNCP-TTLK,01/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,800.000,8.000.000.000,15/2006/GCNCP-TTLK-1,10/07/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.000.000,10.000.000.000,15/2006/GCNCP-TTLK-2,10/04/2008
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.380.000,13.800.000.000,15/2006/GCNCP-VSD-3,27/06/2011
5,Điều chỉnh lần 4,Đăng ký bổ sung,706.000,7.060.000.000,15/2006/GCNCP-VSD-4,27/04/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.586.000,45.860.000.000,,
