STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,13.884.000,138.840.000.000,số 32/2017/GCNCP-VSD,24/01/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,13.884.000,138.840.000.000,,
