STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.655.000,106.550.000.000,46/2006/GCNCP-CNTTLK,24/11/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.065.499,10.654.990.000,107/2007/GCNCP-CNTTLK,20/11/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.979.499,29.794.990.000,133/2007/GCNCP-CNTTLK,20/12/2007
4,Điều chỉnh lần 3,Đăng ký bổ sung,300.000,3.000.000.000,44/2008/GCNCP-CNTTLK,29/04/2008
Tổng cộng:,Tổng cộng:,Tổng cộng:,14.999.998,149.999.980.000,,
