STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.000.000,20.000.000.000,22/2006/GCNCP-TTLK,07/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.000.000,20.000.000.000,số 22/2006/GCNCP-VSD-1,08/11/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.000.000,40.000.000.000,,
