STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.985.447,19.854.470.000,90/2010/GCNCP-VSD,08/04/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.014.563,10.145.630.000,số 90/2010//GCNCP-VSD-1,15/01/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.000.010,30.000.100.000,,
