STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.300.000,130.000.000.000,87/2006/GCNTP-TTLK,29/12/2003
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.300.000,130.000.000.000,,
