STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.175.000,51.750.000.000,68/2009/GCNCP-VSD,09/10/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,15.775.000,157.750.000.000,68/2009/GCNCP-VSD-1,08/09/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.950.000,209.500.000.000,,
