STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,12.865.500,128.655.000.000,33/2009/GCNCP-TTLK,20/07/2009
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.865.500,128.655.000.000,,
