STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.668.300,46.683.000.000,73/2010/GCNCP-VSD,24/03/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,347.824,3.478.240.000,số 73/2010/GCNCP-CNVSD-1,08/07/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.016.124,50.161.240.000,,
