STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,16.000.000,160.000.000.000,Số 82/2014/GCNCP-VSD do VSD cấp ngày 28/11/2014,28/11/2014
2,Điều chỉnh lần 1,Đăng ký bổ sung,7.999.980,79.999.800.000,số 82/2014/GCNCP-VSD-1,30/12/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,23.999.980,239.999.800.000,,
