STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,16.800.000,168.000.000.000,33/2011/GCNCP-VSD,13/05/2011
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.400.000,24.000.000.000,33/2011/GCNCP-VSD-1,10/09/2013
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.303.840,23.038.400.000,33/2011/GCNCP-VSD-2,22/01/2014
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.250.000,12.500.000.000,33/2011/GCNCP-VSD-3,29/07/2014
5,Điều chỉnh lần 4,Đăng ký bổ sung,23.000.000,230.000.000.000,33/2011/GCNCP-VSD-4,26/05/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,45.753.840,457.538.400.000,,
