STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.800.000,88.000.000.000,55/2015/GCNCP-VSD,13/07/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,8.800.000,88.000.000.000,,
