STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,34.311.748,343.117.480.000,số 23/2019/GCNCP-VSD,17/05/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,34.311.748,343.117.480.000,,
